No.,Time,Source,Destination,Protocol,Length,Info
262,12.098292,100.64.11.41,142.250.189.14,UDP,78,52628  >  443 Len=36
263,12.105078,142.250.189.14,100.64.11.41,UDP,67,443  >  52628 Len=25
264,12.313669,100.64.11.41,142.250.189.14,UDP,71,52628  >  443 Len=29
265,12.320952,142.250.189.14,100.64.11.41,UDP,67,443  >  52628 Len=25
266,12.536167,100.64.11.41,142.250.189.14,UDP,71,52628  >  443 Len=29
267,12.54606,142.250.189.14,100.64.11.41,UDP,67,443  >  52628 Len=25
268,12.756665,100.64.11.41,142.250.189.14,UDP,71,52628  >  443 Len=29
269,12.76423,142.250.189.14,100.64.11.41,UDP,67,443  >  52628 Len=25
270,12.807599,142.250.68.10,100.64.11.41,UDP,202,443  >  60346 Len=160
271,12.807949,142.250.68.10,100.64.11.41,UDP,66,443  >  60346 Len=24
272,12.807997,100.64.11.41,142.250.68.10,UDP,78,60346  >  443 Len=36
273,12.808138,100.64.11.41,142.250.68.10,UDP,78,60346  >  443 Len=36
274,12.827488,100.64.11.41,172.64.41.3,QUIC,293,"Protected Payload (KP0), DCID=0166b7fd3081927a556709fdf581a2e11c6a4fe7"
275,12.827833,100.64.11.41,172.64.41.3,QUIC,293,"Protected Payload (KP0), DCID=0166b7fd3081927a556709fdf581a2e11c6a4fe7"
276,12.835325,172.64.41.3,100.64.11.41,QUIC,66,Protected Payload (KP0)
277,12.836466,172.64.41.3,100.64.11.41,QUIC,66,Protected Payload (KP0)
278,12.837076,172.64.41.3,100.64.11.41,QUIC,623,Protected Payload (KP0)
279,12.837687,172.64.41.3,100.64.11.41,QUIC,623,Protected Payload (KP0)
280,12.83797,100.64.11.41,172.64.41.3,QUIC,85,"Protected Payload (KP0), DCID=0166b7fd3081927a556709fdf581a2e11c6a4fe7"
281,12.839362,100.64.11.41,142.250.72.170,QUIC,1292,"Initial, DCID=cae497877f5e69b8, PKN: 1, PING, PING, CRYPTO, PADDING, PING, PING, PADDING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, PADDING"
282,12.839871,100.64.11.41,142.250.72.170,QUIC,123,"0-RTT, DCID=cae497877f5e69b8"
283,12.840316,100.64.11.41,142.250.72.170,QUIC,557,"0-RTT, DCID=cae497877f5e69b8"
284,12.854509,142.250.72.170,100.64.11.41,QUIC,1292,"Handshake, SCID=eae497877f5e69b8"
285,12.854904,142.250.72.170,100.64.11.41,QUIC,855,Protected Payload (KP0)
286,12.855345,142.250.72.170,100.64.11.41,QUIC,213,Protected Payload (KP0)
287,12.855345,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
288,12.855664,100.64.11.41,142.250.72.170,QUIC,121,"Handshake, DCID=eae497877f5e69b8"
289,12.85593,100.64.11.41,142.250.72.170,QUIC,73,"Protected Payload (KP0), DCID=eae497877f5e69b8"
290,12.860865,142.250.72.170,100.64.11.41,QUIC,162,Protected Payload (KP0)
291,12.86109,100.64.11.41,142.250.72.170,QUIC,73,"Protected Payload (KP0), DCID=eae497877f5e69b8"
292,12.861181,142.250.72.170,100.64.11.41,QUIC,64,Protected Payload (KP0)
293,12.87299,142.250.72.170,100.64.11.41,QUIC,241,Protected Payload (KP0)
294,12.873314,142.250.72.170,100.64.11.41,QUIC,63,Protected Payload (KP0)
295,12.873395,100.64.11.41,142.250.72.170,QUIC,77,"Protected Payload (KP0), DCID=eae497877f5e69b8"
296,12.877672,100.64.11.41,142.250.72.170,QUIC,1292,"Initial, DCID=c097826d925bf3d7, PKN: 1, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PADDING, PING, CRYPTO, PADDING, CRYPTO"
297,12.878374,100.64.11.41,142.250.72.170,QUIC,122,"0-RTT, DCID=c097826d925bf3d7"
298,12.878531,142.250.72.170,100.64.11.41,QUIC,67,Protected Payload (KP0)
299,12.879095,100.64.11.41,142.250.72.170,QUIC,1288,"0-RTT, DCID=c097826d925bf3d7"
300,12.879192,100.64.11.41,142.250.72.170,QUIC,1193,"0-RTT, DCID=c097826d925bf3d7"
301,12.890139,142.250.72.170,100.64.11.41,QUIC,1292,"Handshake, SCID=e097826d925bf3d7"
302,12.890743,142.250.72.170,100.64.11.41,QUIC,841,Protected Payload (KP0)
303,12.890866,142.250.72.170,100.64.11.41,QUIC,227,Protected Payload (KP0)
304,12.890866,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
305,12.891194,100.64.11.41,142.250.72.170,QUIC,121,"Handshake, DCID=e097826d925bf3d7"
306,12.891471,100.64.11.41,142.250.72.170,QUIC,73,"Protected Payload (KP0), DCID=e097826d925bf3d7"
307,12.891918,142.250.72.170,100.64.11.41,QUIC,64,Protected Payload (KP0)
308,12.89219,100.64.11.41,142.250.72.170,QUIC,73,"Protected Payload (KP0), DCID=e097826d925bf3d7"
309,12.895311,142.250.72.170,100.64.11.41,QUIC,162,Protected Payload (KP0)
310,12.909992,142.250.72.170,100.64.11.41,QUIC,63,Protected Payload (KP0)
311,12.910321,100.64.11.41,142.250.72.170,QUIC,75,"Protected Payload (KP0), DCID=eae497877f5e69b8"
312,12.913002,142.250.72.170,100.64.11.41,QUIC,251,Protected Payload (KP0)
313,12.913365,100.64.11.41,142.250.72.170,QUIC,77,"Protected Payload (KP0), DCID=e097826d925bf3d7"
314,12.917919,142.250.72.170,100.64.11.41,QUIC,67,Protected Payload (KP0)
315,12.975716,100.64.11.41,142.250.189.14,UDP,71,52628  >  443 Len=29
316,12.98249,142.250.189.14,100.64.11.41,UDP,67,443  >  52628 Len=25
317,13.133354,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
318,13.140638,142.250.72.170,100.64.11.41,QUIC,67,Protected Payload (KP0)
319,13.19592,100.64.11.41,142.250.189.14,UDP,71,52628  >  443 Len=29
320,13.203256,142.250.189.14,100.64.11.41,UDP,67,443  >  52628 Len=25
321,13.352943,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
322,13.385191,142.250.72.170,100.64.11.41,QUIC,68,Protected Payload (KP0)
323,13.41612,100.64.11.41,142.250.189.14,UDP,71,52628  >  443 Len=29
324,13.42334,142.250.189.14,100.64.11.41,UDP,67,443  >  52628 Len=25
325,13.59054,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
326,13.628123,142.250.72.170,100.64.11.41,QUIC,68,Protected Payload (KP0)
327,13.82737,100.64.11.41,142.250.189.14,UDP,71,52628  >  443 Len=29
328,13.843244,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
329,13.851169,142.250.189.14,100.64.11.41,UDP,67,443  >  52628 Len=25
330,13.873213,142.250.72.170,100.64.11.41,QUIC,68,Protected Payload (KP0)
331,14.077733,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
332,14.11662,142.250.72.170,100.64.11.41,QUIC,68,Protected Payload (KP0)
333,14.331404,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
334,14.362824,142.250.72.170,100.64.11.41,QUIC,68,Protected Payload (KP0)
335,14.662719,100.64.11.41,142.250.189.14,UDP,71,52628  >  443 Len=29
336,14.670386,142.250.189.14,100.64.11.41,UDP,67,443  >  52628 Len=25
337,14.774116,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
338,14.805815,142.250.72.170,100.64.11.41,QUIC,68,Protected Payload (KP0)
339,15.612415,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
340,15.644192,142.250.72.170,100.64.11.41,QUIC,68,Protected Payload (KP0)
341,15.763326,100.64.6.140,224.0.0.251,MDNS,239,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR Vanessaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Alexiaâ\200\231s iPad._companion-link._tcp.local OPT"
342,15.763326,fe80::8d1:114b:1d55:6adf,ff02::fb,MDNS,259,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR Vanessaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Alexiaâ\200\231s iPad._companion-link._tcp.local OPT"
343,16.278854,100.64.11.41,142.250.189.14,UDP,71,52628  >  443 Len=29
344,16.286649,142.250.189.14,100.64.11.41,UDP,67,443  >  52628 Len=25
345,16.685237,52.123.190.0,100.64.11.41,TLSv1.2,147,Application Data
346,16.694994,100.64.11.41,1.1.1.1,DNS,85,Standard query 0x87d0 A chrome.cloudflare-dns.com
347,16.695122,100.64.11.41,1.1.1.1,DNS,85,Standard query 0xe704 HTTPS chrome.cloudflare-dns.com
348,16.708462,1.1.1.1,100.64.11.41,DNS,117,Standard query response 0x87d0 A chrome.cloudflare-dns.com A 162.159.61.3 A 172.64.41.3
349,16.709326,1.1.1.1,100.64.11.41,DNS,158,Standard query response 0xe704 HTTPS chrome.cloudflare-dns.com HTTPS
350,16.71082,100.64.11.41,162.159.61.3,QUIC,1292,"Initial, DCID=92191bce1dff8acb, PKN: 1, PING, PADDING, PING, PING, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PADDING, PING, CRYPTO, PING"
351,16.716267,100.64.11.41,162.159.61.3,QUIC,118,"0-RTT, DCID=92191bce1dff8acb"
352,16.716632,100.64.11.41,162.159.61.3,QUIC,288,"0-RTT, DCID=92191bce1dff8acb"
353,16.716864,100.64.11.41,162.159.61.3,QUIC,288,"0-RTT, DCID=92191bce1dff8acb"
354,16.721223,162.159.61.3,100.64.11.41,QUIC,1242,"Handshake, SCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
355,16.722017,100.64.11.41,162.159.61.3,QUIC,132,"Handshake, DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
356,16.733791,100.64.11.41,52.123.190.0,TCP,54,60761  >  443 [ACK] Seq=59 Ack=141 Win=510 Len=0
357,16.747816,162.159.61.3,100.64.11.41,QUIC,94,Protected Payload (KP0)
358,16.74811,162.159.61.3,100.64.11.41,QUIC,66,Protected Payload (KP0)
359,16.7482,100.64.11.41,162.159.61.3,QUIC,85,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
360,16.748417,162.159.61.3,100.64.11.41,QUIC,66,Protected Payload (KP0)
361,16.748417,162.159.61.3,100.64.11.41,QUIC,91,Protected Payload (KP0)
362,16.748597,100.64.11.41,162.159.61.3,QUIC,85,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
363,16.748772,100.64.11.41,162.159.61.3,QUIC,89,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
364,16.752603,162.159.61.3,100.64.11.41,QUIC,67,Protected Payload (KP0)
365,16.754435,162.159.61.3,100.64.11.41,QUIC,659,Protected Payload (KP0)
366,16.754769,100.64.11.41,162.159.61.3,QUIC,85,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
367,16.754891,162.159.61.3,100.64.11.41,QUIC,72,Protected Payload (KP0)
368,16.781217,100.64.11.41,162.159.61.3,QUIC,90,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
369,16.78136,100.64.11.41,162.159.61.3,QUIC,90,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
370,16.781986,100.64.11.41,52.123.190.67,TCP,66,61676  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
371,16.786344,162.159.61.3,100.64.11.41,QUIC,65,Protected Payload (KP0)
372,16.786678,162.159.61.3,100.64.11.41,QUIC,70,Protected Payload (KP0)
373,16.813411,100.64.11.41,162.159.61.3,QUIC,86,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
374,16.836348,52.123.190.67,100.64.11.41,TCP,66,"443  >  61676 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1390 WS=256 SACK_PERM"
375,16.836442,100.64.11.41,52.123.190.67,TCP,54,61676  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0
376,16.837049,100.64.11.41,52.123.190.67,TLSv1.2,572,Client Hello (SNI=go.trouter.teams.microsoft.com)
377,16.894418,52.123.190.67,100.64.11.41,TCP,1464,443  >  61676 [ACK] Seq=1 Ack=519 Win=523776 Len=1410 [TCP segment of a reassembled PDU]
378,16.894418,52.123.190.67,100.64.11.41,TCP,1464,443  >  61676 [ACK] Seq=1411 Ack=519 Win=523776 Len=1410 [TCP segment of a reassembled PDU]
379,16.894418,52.123.190.67,100.64.11.41,TCP,1464,443  >  61676 [ACK] Seq=2821 Ack=519 Win=523776 Len=1410 [TCP segment of a reassembled PDU]
380,16.894418,52.123.190.67,100.64.11.41,TCP,1464,443  >  61676 [ACK] Seq=4231 Ack=519 Win=523776 Len=1410 [TCP segment of a reassembled PDU]
381,16.894418,52.123.190.67,100.64.11.41,TLSv1.2,361,"Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
382,16.894608,100.64.11.41,52.123.190.67,TCP,54,61676  >  443 [ACK] Seq=519 Ack=5948 Win=131840 Len=0
383,16.901846,100.64.11.41,52.123.190.67,TLSv1.2,212,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
384,16.902155,100.64.11.41,52.123.190.67,TLSv1.2,153,Application Data
385,16.902441,100.64.11.41,52.123.190.67,TLSv1.2,540,Application Data
386,16.955764,52.123.190.67,100.64.11.41,TCP,56,443  >  61676 [ACK] Seq=5948 Ack=776 Win=523520 Len=0
387,16.957055,52.123.190.67,100.64.11.41,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
388,16.957055,52.123.190.67,100.64.11.41,TLSv1.2,123,Application Data
389,16.957055,52.123.190.67,100.64.11.41,TLSv1.2,411,"Application Data, Application Data"
390,16.957135,100.64.11.41,52.123.190.67,TCP,54,61676  >  443 [ACK] Seq=1262 Ack=6425 Win=131328 Len=0
391,16.958594,100.64.11.41,52.123.190.67,TLSv1.2,92,Application Data
392,16.960898,100.64.11.41,52.123.190.67,TLSv1.2,1017,Application Data
393,17.01503,52.123.190.67,100.64.11.41,TCP,56,443  >  61676 [ACK] Seq=6425 Ack=2263 Win=524288 Len=0
394,17.018491,52.123.190.67,100.64.11.41,TLSv1.2,502,Application Data
395,17.027149,100.64.11.41,162.159.61.3,QUIC,293,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
396,17.027429,100.64.11.41,162.159.61.3,QUIC,293,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
397,17.033116,162.159.61.3,100.64.11.41,QUIC,65,Protected Payload (KP0)
398,17.034676,162.159.61.3,100.64.11.41,QUIC,623,Protected Payload (KP0)
399,17.046264,162.159.61.3,100.64.11.41,QUIC,623,Protected Payload (KP0)
400,17.046598,100.64.11.41,162.159.61.3,QUIC,85,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
401,17.046788,100.64.11.41,162.159.61.3,QUIC,90,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
402,17.047481,100.64.11.41,52.123.190.67,TLSv1.2,605,Application Data
403,17.051431,162.159.61.3,100.64.11.41,QUIC,65,Protected Payload (KP0)
404,17.101659,52.123.190.67,100.64.11.41,TLSv1.2,118,Application Data
405,17.105475,100.64.11.41,52.123.190.67,TLSv1.2,560,Application Data
406,17.163903,52.123.190.67,100.64.11.41,TLSv1.2,194,Application Data
407,17.163903,52.123.190.67,100.64.11.41,TLSv1.2,92,Application Data
408,17.163987,100.64.11.41,52.123.190.67,TCP,54,61676  >  443 [ACK] Seq=3320 Ack=7115 Win=130816 Len=0
409,17.16842,100.64.11.41,52.123.190.67,TCP,66,61677  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
410,17.237538,52.123.190.67,100.64.11.41,TCP,66,"443  >  61677 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1390 WS=256 SACK_PERM"
411,17.237636,100.64.11.41,52.123.190.67,TCP,54,61677  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0
412,17.238357,100.64.11.41,52.123.190.67,TLSv1.2,575,Client Hello (SNI=pub-ent-usnc-12-t.trouter.teams.microsoft.com)
413,17.253167,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
414,17.282124,142.250.72.170,100.64.11.41,QUIC,68,Protected Payload (KP0)
415,17.296965,52.123.190.67,100.64.11.41,TCP,1464,443  >  61677 [ACK] Seq=1 Ack=522 Win=523776 Len=1410 [TCP segment of a reassembled PDU]
416,17.296965,52.123.190.67,100.64.11.41,TCP,1464,443  >  61677 [ACK] Seq=1411 Ack=522 Win=523776 Len=1410 [TCP segment of a reassembled PDU]
417,17.296965,52.123.190.67,100.64.11.41,TCP,1464,443  >  61677 [ACK] Seq=2821 Ack=522 Win=523776 Len=1410 [TCP segment of a reassembled PDU]
418,17.296965,52.123.190.67,100.64.11.41,TCP,1464,443  >  61677 [ACK] Seq=4231 Ack=522 Win=523776 Len=1410 [TCP segment of a reassembled PDU]
419,17.296965,52.123.190.67,100.64.11.41,TLSv1.2,367,"Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
420,17.297076,100.64.11.41,52.123.190.67,TCP,54,61677  >  443 [ACK] Seq=522 Ack=5954 Win=131840 Len=0
421,17.304909,100.64.11.41,52.123.190.67,TLSv1.2,212,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
422,17.305316,100.64.11.41,52.123.190.67,TLSv1.2,1281,Application Data
423,17.360071,52.123.190.67,100.64.11.41,TCP,56,443  >  61677 [ACK] Seq=5954 Ack=1907 Win=524288 Len=0
424,17.361223,52.123.190.67,100.64.11.41,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
425,17.363696,52.123.190.67,100.64.11.41,TLSv1.2,551,Application Data
426,17.363696,52.123.190.67,100.64.11.41,TLSv1.2,88,Application Data
427,17.363696,52.123.190.67,100.64.11.41,TLSv1.2,152,Application Data
428,17.363759,100.64.11.41,52.123.190.67,TCP,54,61677  >  443 [ACK] Seq=1907 Ack=6634 Win=131328 Len=0
429,17.367002,100.64.11.41,52.123.190.67,TLSv1.2,181,Application Data
430,17.368464,52.123.190.67,100.64.11.41,TLSv1.2,439,Application Data
431,17.373738,52.123.190.67,100.64.11.41,TLSv1.2,439,Application Data
432,17.373799,100.64.11.41,52.123.190.67,TCP,54,61677  >  443 [ACK] Seq=2034 Ack=7404 Win=131840 Len=0
433,17.408906,100.64.11.41,162.159.61.3,QUIC,293,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
434,17.409318,100.64.11.41,162.159.61.3,QUIC,293,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
435,17.40947,100.64.11.41,52.123.190.0,TLSv1.2,456,Application Data
436,17.414645,162.159.61.3,100.64.11.41,QUIC,66,Protected Payload (KP0)
437,17.415534,162.159.61.3,100.64.11.41,QUIC,66,Protected Payload (KP0)
438,17.416097,162.159.61.3,100.64.11.41,QUIC,623,Protected Payload (KP0)
439,17.416412,162.159.61.3,100.64.11.41,QUIC,623,Protected Payload (KP0)
440,17.416661,100.64.11.41,162.159.61.3,QUIC,85,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
441,17.417884,100.64.11.41,52.123.129.14,TCP,66,61678  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
442,17.419285,100.64.11.41,162.159.61.3,QUIC,293,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
443,17.419559,100.64.11.41,162.159.61.3,QUIC,293,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
444,17.420305,100.64.11.41,52.123.190.0,TLSv1.2,456,Application Data
445,17.421276,52.123.190.67,100.64.11.41,TLSv1.2,93,Application Data
446,17.423364,52.123.129.14,100.64.11.41,TCP,66,"443  >  61678 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
447,17.423444,100.64.11.41,52.123.129.14,TCP,54,61678  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0
448,17.424112,100.64.11.41,52.123.129.14,TLSv1.2,837,Client Hello (SNI=teams.microsoft.com)
449,17.424896,162.159.61.3,100.64.11.41,QUIC,66,Protected Payload (KP0)
450,17.426824,162.159.61.3,100.64.11.41,QUIC,623,Protected Payload (KP0)
451,17.427147,162.159.61.3,100.64.11.41,QUIC,623,Protected Payload (KP0)
452,17.42768,100.64.11.41,162.159.61.3,QUIC,85,"Protected Payload (KP0), DCID=0150619eb74ec4cee5520a9e2f4ecec855f9e963"
453,17.428472,100.64.11.41,52.112.127.104,TCP,66,61679  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
454,17.429855,52.123.129.14,100.64.11.41,TCP,56,443  >  61678 [ACK] Seq=1 Ack=784 Win=4193792 Len=0
455,17.429855,52.123.129.14,100.64.11.41,TCP,1514,443  >  61678 [ACK] Seq=1 Ack=784 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]
456,17.429855,52.123.129.14,100.64.11.41,TCP,1514,443  >  61678 [ACK] Seq=1461 Ack=784 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]
457,17.429855,52.123.129.14,100.64.11.41,TCP,1514,443  >  61678 [ACK] Seq=2921 Ack=784 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]
458,17.429855,52.123.129.14,100.64.11.41,TCP,1514,443  >  61678 [ACK] Seq=4381 Ack=784 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]
459,17.429855,52.123.129.14,100.64.11.41,TLSv1.2,163,"Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
460,17.429969,100.64.11.41,52.123.129.14,TCP,54,61678  >  443 [ACK] Seq=784 Ack=5950 Win=132352 Len=0
461,17.436411,100.64.11.41,52.123.129.14,TLSv1.2,212,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
462,17.436742,100.64.11.41,52.123.129.14,TLSv1.2,153,Application Data
463,17.437474,100.64.11.41,52.123.129.14,TLSv1.2,3655,Application Data
464,17.437653,100.64.11.41,52.123.129.14,TLSv1.2,1940,Application Data
465,17.437793,100.64.11.41,52.123.129.14,TLSv1.2,1458,Application Data
466,17.437951,100.64.11.41,52.123.129.14,TLSv1.2,488,Application Data
467,17.441707,52.123.129.14,100.64.11.41,TCP,56,443  >  61678 [ACK] Seq=5950 Ack=942 Win=4193536 Len=0
468,17.441707,52.123.129.14,100.64.11.41,TCP,56,443  >  61678 [ACK] Seq=5950 Ack=1041 Win=4193536 Len=0
469,17.441707,52.123.129.14,100.64.11.41,TLSv1.2,396,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
470,17.441707,52.123.129.14,100.64.11.41,TLSv1.2,123,Application Data
471,17.441707,52.123.129.14,100.64.11.41,TLSv1.2,92,Application Data
472,17.44179,100.64.11.41,52.123.129.14,TCP,54,61678  >  443 [ACK] Seq=8366 Ack=6399 Win=131840 Len=0
473,17.442107,100.64.11.41,52.123.129.14,TLSv1.2,92,Application Data
474,17.442827,52.123.129.14,100.64.11.41,TCP,56,443  >  61678 [ACK] Seq=6399 Ack=4642 Win=4194560 Len=0
475,17.442827,52.123.129.14,100.64.11.41,TCP,56,443  >  61678 [ACK] Seq=6399 Ack=6082 Win=4193024 Len=0
476,17.442827,52.123.129.14,100.64.11.41,TCP,56,443  >  61678 [ACK] Seq=6399 Ack=8366 Win=4194560 Len=0
477,17.447055,52.123.129.14,100.64.11.41,TCP,56,443  >  61678 [ACK] Seq=6399 Ack=8404 Win=4194304 Len=0
478,17.466499,52.123.190.0,100.64.11.41,TLSv1.2,95,Application Data
479,17.470141,100.64.11.41,52.123.190.67,TCP,54,61677  >  443 [ACK] Seq=2034 Ack=7443 Win=131840 Len=0
480,17.474892,52.123.190.0,100.64.11.41,TLSv1.2,95,Application Data
481,17.474946,100.64.11.41,52.123.190.0,TCP,54,60761  >  443 [ACK] Seq=863 Ack=223 Win=510 Len=0
482,17.504701,52.123.129.14,100.64.11.41,TLSv1.2,535,Application Data
483,17.504701,52.123.129.14,100.64.11.41,TLSv1.2,92,Application Data
484,17.504774,100.64.11.41,52.123.129.14,TCP,54,61678  >  443 [ACK] Seq=8404 Ack=6918 Win=131328 Len=0
485,17.516286,52.112.127.104,100.64.11.41,TCP,66,"443  >  61679 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1390 WS=256 SACK_PERM"
486,17.516361,100.64.11.41,52.112.127.104,TCP,54,61679  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0
487,17.51692,100.64.11.41,52.112.127.104,TLSv1.2,573,Client Hello (SNI=amer.ng.msg.teams.microsoft.com)
488,17.560367,52.123.129.14,100.64.11.41,TLSv1.2,298,Application Data
489,17.560367,52.123.129.14,100.64.11.41,TLSv1.2,474,Application Data
490,17.560367,52.123.129.14,100.64.11.41,TLSv1.2,102,Application Data
491,17.560367,52.123.129.14,100.64.11.41,TLSv1.2,92,Application Data
492,17.560473,100.64.11.41,52.123.129.14,TCP,54,61678  >  443 [ACK] Seq=8404 Ack=7668 Win=132352 Len=0
493,17.606128,52.112.127.104,100.64.11.41,TCP,1464,443  >  61679 [ACK] Seq=1 Ack=520 Win=523776 Len=1410 [TCP segment of a reassembled PDU]
494,17.606128,52.112.127.104,100.64.11.41,TCP,1464,443  >  61679 [ACK] Seq=1411 Ack=520 Win=523776 Len=1410 [TCP segment of a reassembled PDU]
495,17.606128,52.112.127.104,100.64.11.41,TCP,1464,[TCP Previous segment not captured] 443  >  61679 [ACK] Seq=4231 Ack=520 Win=523776 Len=1410 [TCP segment of a reassembled PDU]
496,17.606128,52.112.127.104,100.64.11.41,TCP,1464,[TCP Out-Of-Order] 443  >  61679 [ACK] Seq=2821 Ack=520 Win=523776 Len=1410 [TCP segment of a reassembled PDU]
497,17.606128,52.112.127.104,100.64.11.41,TLSv1.2,408,"Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
498,17.60624,100.64.11.41,52.112.127.104,TCP,66,61679  >  443 [ACK] Seq=520 Ack=2821 Win=131840 Len=0 SLE=4231 SRE=5641
499,17.606333,100.64.11.41,52.112.127.104,TCP,54,61679  >  443 [ACK] Seq=520 Ack=5641 Win=131840 Len=0
500,17.614422,100.64.11.41,52.112.127.104,TLSv1.2,212,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
501,17.614766,100.64.11.41,52.112.127.104,TLSv1.2,153,Application Data
502,17.615167,100.64.11.41,52.112.127.104,TLSv1.2,2087,Application Data
503,17.615285,100.64.11.41,52.112.127.104,TLSv1.2,164,Application Data
504,17.701164,52.112.127.104,100.64.11.41,TCP,56,443  >  61679 [ACK] Seq=5995 Ack=777 Win=523520 Len=0
